Feature Id	Aliases	Genome	Type	Function
CTHE_RS03240	CTHE_RS03240, Cthe_0624, WP_003516552.1	ATCC27405 (43218/3/1)	gene	PKD domain-containing protein
CTHE_RS00320	CTHE_RS00320, Cthe_0061, WP_003512014.1	ATCC27405 (43218/3/1)	gene	biotin transporter BioY
CTHE_RS03245	CTHE_RS03245, Cthe_0625, WP_003520969.1	ATCC27405 (43218/3/1)	gene	endoglucanase
CTHE_RS03250	CTHE_RS03250, Cthe_0626, WP_003516556.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03255	CTHE_RS03255, Cthe_0627, WP_003516558.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03260	CTHE_RS03260, Cthe_0628, WP_003516560.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03265	CTHE_RS03265, Cthe_0629, WP_003516561.1	ATCC27405 (43218/3/1)	gene	CpaF family protein
CTHE_RS03270	CTHE_RS03270, Cthe_0630, WP_003516564.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03275	CTHE_RS03275, Cthe_0631, WP_003516566.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03280	CTHE_RS03280, Cthe_3321, WP_003516568.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03285	CTHE_RS03285, Cthe_0632, WP_003516570.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03290	CTHE_RS03290, Cthe_0633, WP_003516571.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS00325	CTHE_RS00325, Cthe_0062, WP_003518405.1	ATCC27405 (43218/3/1)	gene	LTA synthase family protein
CTHE_RS03295	CTHE_RS03295, Cthe_0634, WP_003516573.1	ATCC27405 (43218/3/1)	gene	serine/threonine protein kinase
CTHE_RS03300	CTHE_RS03300, Cthe_0635, WP_004463275.1	ATCC27405 (43218/3/1)	gene	serine/threonine-protein phosphatase
CTHE_RS03305	CTHE_RS03305, Cthe_0636, WP_003516577.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03310	CTHE_RS03310, Cthe_0637, WP_003516579.1	ATCC27405 (43218/3/1)	gene	WXG100 family type VII secretion target
CTHE_RS03315	CTHE_RS03315, Cthe_0638, WP_003516581.1, essC	ATCC27405 (43218/3/1)	gene	type VII secretion protein EssC
CTHE_RS03320	CTHE_RS03320, Cthe_0639, WP_003516583.1	ATCC27405 (43218/3/1)	gene	glycoside hydrolase
CTHE_RS03325	CTHE_RS03325, Cthe_0640, WP_003516585.1	ATCC27405 (43218/3/1)	gene	dockerin
CTHE_RS03330	CTHE_RS03330, Cthe_3322, WP_003516586.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03335	CTHE_RS03335, Cthe_0641, WP_003516587.1	ATCC27405 (43218/3/1)	gene	spore coat protein
CTHE_RS03340	CTHE_RS03340, Cthe_0642, WP_003516588.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS00330	CTHE_RS00330, Cthe_0063, WP_003512015.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03345	CTHE_RS03345, Cthe_0643, WP_003516589.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03350	CTHE_RS03350, Cthe_0644, WP_003516590.1	ATCC27405 (43218/3/1)	gene	methionine synthase
CTHE_RS03355	CTHE_RS03355, Cthe_0645, WP_003516591.1	ATCC27405 (43218/3/1)	gene	5-methyltetrahydrofolate--homocysteine methyltransferase
CTHE_RS03360	CTHE_RS03360, Cthe_0646, WP_003516592.1	ATCC27405 (43218/3/1)	gene	ribonucleoside triphosphate reductase
CTHE_RS03365	CTHE_RS03365, Cthe_0647, WP_003516593.1	ATCC27405 (43218/3/1)	gene	anaerobic ribonucleoside-triphosphate reductase activating protein
CTHE_RS03370	CTHE_RS03370, Cthe_0648, WP_003516596.1	ATCC27405 (43218/3/1)	gene	glutamate--tRNA ligase
CTHE_RS03380	CTHE_RS03380, Cthe_0649, WP_003516598.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03385	CTHE_RS03385, Cthe_0650, WP_003516602.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03395	CTHE_RS03395, Cthe_0652, WP_003516611.1	ATCC27405 (43218/3/1)	gene	4-oxalocrotonate tautomerase
CTHE_RS00335	CTHE_RS00335, Cthe_0064, WP_003518407.1	ATCC27405 (43218/3/1)	gene	Na/Pi cotransporter family protein
CTHE_RS03400	CTHE_RS03400, Cthe_0653, WP_003516613.1	ATCC27405 (43218/3/1)	gene	CopG family transcriptional regulator
CTHE_RS03405	CTHE_RS03405, Cthe_0654, WP_003520976.1	ATCC27405 (43218/3/1)	gene	[FeFe] hydrogenase H-cluster radical SAM maturase HydG
CTHE_RS03410	CTHE_RS03410, Cthe_0655, WP_011837881.1	ATCC27405 (43218/3/1)	gene	aminotransferase class V-fold PLP-dependent enzyme
CTHE_RS03415	CTHE_RS03415, Cthe_0656, WP_003516619.1	ATCC27405 (43218/3/1)	gene	pilus assembly protein PilM
CTHE_RS03420	CTHE_RS03420, Cthe_0657, WP_003516624.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03435	CTHE_RS03435, Cthe_0660, WP_041734224.1	ATCC27405 (43218/3/1)	gene	glycoside hydrolase
CTHE_RS03440	CTHE_RS03440, Cthe_0661, WP_011837884.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03445	CTHE_RS03445, WP_003516638.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS00340	CTHE_RS00340, Cthe_0065, WP_003512017.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03450	CTHE_RS03450, Cthe_0663, WP_003516639.1	ATCC27405 (43218/3/1)	gene	DUF4352 domain-containing protein
CTHE_RS03460	CTHE_RS03460, Cthe_0664, WP_003516640.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03465	CTHE_RS03465, Cthe_0665, WP_003516641.1, hflK	ATCC27405 (43218/3/1)	gene	FtsH protease activity modulator HflK
CTHE_RS03470	CTHE_RS03470, Cthe_0666, WP_011837885.1	ATCC27405 (43218/3/1)	gene	protease modulator HflC
CTHE_RS03475	CTHE_RS03475, Cthe_0667, WP_004463295.1	ATCC27405 (43218/3/1)	gene	spore germination protein
CTHE_RS03480	CTHE_RS03480, Cthe_0668, WP_003520977.1	ATCC27405 (43218/3/1)	gene	germination protein
CTHE_RS03485	CTHE_RS03485, Cthe_0669, WP_003516648.1	ATCC27405 (43218/3/1)	gene	Ger(x)C family spore germination protein
CTHE_RS03490	CTHE_RS03490, Cthe_0670, WP_003516651.1	ATCC27405 (43218/3/1)	gene	germination protein
CTHE_RS03495	CTHE_RS03495, Cthe_0671, WP_003516654.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03505	CTHE_RS03505, Cthe_0672, WP_003516657.1	ATCC27405 (43218/3/1)	gene	pyrroline-5-carboxylate reductase
CTHE_RS00345	CTHE_RS00345, Cthe_0066, WP_003512018.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03510	CTHE_RS03510, Cthe_0673, WP_003516659.1	ATCC27405 (43218/3/1)	gene	ribonuclease H
CTHE_RS03515	CTHE_RS03515, Cthe_0674, WP_003516661.1	ATCC27405 (43218/3/1)	gene	NUDIX hydrolase
CTHE_RS03520	CTHE_RS03520, Cthe_0675, WP_003520978.1, spoIIM	ATCC27405 (43218/3/1)	gene	stage II sporulation protein M
CTHE_RS03525	CTHE_RS03525, Cthe_0676, WP_003516665.1, xerD	ATCC27405 (43218/3/1)	gene	site-specific tyrosine recombinase XerD
CTHE_RS03530	CTHE_RS03530, Cthe_0677, WP_003516667.1	ATCC27405 (43218/3/1)	gene	phosphopentomutase
CTHE_RS03535	CTHE_RS03535, Cthe_0678, WP_003516668.1, deoA	ATCC27405 (43218/3/1)	gene	pyrimidine-nucleoside phosphorylase
CTHE_RS03540	CTHE_RS03540, Cthe_0679, WP_004463299.1	ATCC27405 (43218/3/1)	gene	D-alanyl-D-alanine carboxypeptidase
CTHE_RS03545	CTHE_RS03545, Cthe_0680, WP_003520979.1	ATCC27405 (43218/3/1)	gene	lysine transporter LysE
CTHE_RS03550	CTHE_RS03550, Cthe_0681, WP_003520980.1	ATCC27405 (43218/3/1)	gene	inosine 5-monophosphate dehydrogenase
CTHE_RS03555	CTHE_RS03555, Cthe_0682, WP_003516676.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS00040	CTHE_RS00040, Cthe_0008, WP_003511903.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS00350	CTHE_RS00350, Cthe_0067, WP_003512019.1	ATCC27405 (43218/3/1)	gene	NAD-dependent protein deacylase
CTHE_RS03560	CTHE_RS03560, Cthe_0683, WP_003516678.1, lysA	ATCC27405 (43218/3/1)	gene	diaminopimelate decarboxylase
CTHE_RS03565	CTHE_RS03565, Cthe_0684, WP_011837888.1	ATCC27405 (43218/3/1)	gene	CBS domain-containing protein
CTHE_RS03570	CTHE_RS03570, Cthe_0685, WP_003516162.1	ATCC27405 (43218/3/1)	gene	site-2 protease family protein
CTHE_RS03575	CTHE_RS03575, Cthe_0686, WP_003516163.1, trpS	ATCC27405 (43218/3/1)	gene	tryptophan--tRNA ligase
CTHE_RS03580	CTHE_RS03580, Cthe_0687, WP_003516164.1	ATCC27405 (43218/3/1)	gene	condensin subunit ScpA
CTHE_RS03585	CTHE_RS03585, Cthe_0688, WP_003520983.1, scpB	ATCC27405 (43218/3/1)	gene	SMC-Scp complex subunit ScpB
CTHE_RS03590	CTHE_RS03590, Cthe_0689, WP_003516166.1	ATCC27405 (43218/3/1)	gene	RDD family protein
CTHE_RS03595	CTHE_RS03595, Cthe_0690, WP_003520984.1	ATCC27405 (43218/3/1)	gene	DUF2953 domain-containing protein
CTHE_RS03600	CTHE_RS03600, Cthe_0691, WP_003516171.1, ytfJ	ATCC27405 (43218/3/1)	gene	sporulation protein YtfJ
CTHE_RS03605	CTHE_RS03605, Cthe_0692, WP_003511744.1	ATCC27405 (43218/3/1)	gene	IS30-like element ISCth3 family transposase
CTHE_RS00355	CTHE_RS00355, Cthe_0068, WP_003512020.1	ATCC27405 (43218/3/1)	gene	peptidylprolyl isomerase
CTHE_RS03610	CTHE_RS03610, Cthe_0693, WP_003516173.1	ATCC27405 (43218/3/1)	gene	rRNA pseudouridine synthase
CTHE_RS03615	CTHE_RS03615, Cthe_0694, WP_004463307.1	ATCC27405 (43218/3/1)	gene	polyamine aminopropyltransferase
CTHE_RS03620	CTHE_RS03620, Cthe_0695, WP_003516177.1, speB	ATCC27405 (43218/3/1)	gene	agmatinase
CTHE_RS03625	CTHE_RS03625, Cthe_0696, WP_003516178.1, mraW	ATCC27405 (43218/3/1)	gene	methyltransferase domain-containing protein
CTHE_RS03630	CTHE_RS03630, Cthe_0697, WP_003520985.1	ATCC27405 (43218/3/1)	gene	PilZ domain-containing protein
CTHE_RS03635	CTHE_RS03635, Cthe_0698, WP_003511744.1	ATCC27405 (43218/3/1)	gene	IS30-like element ISCth3 family transposase
CTHE_RS03640	CTHE_RS03640, Cthe_0699, WP_003516184.1	ATCC27405 (43218/3/1)	gene	methylmalonyl-CoA carboxyltransferase
CTHE_RS03645	CTHE_RS03645, Cthe_3326, WP_003516186.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03650	CTHE_RS03650, Cthe_0700, WP_004463312.1	ATCC27405 (43218/3/1)	gene	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
CTHE_RS03655	CTHE_RS03655, Cthe_0701, WP_003516190.1	ATCC27405 (43218/3/1)	gene	oxaloacetate decarboxylase
CTHE_RS00360	CTHE_RS00360, Cthe_0069, WP_003512022.1	ATCC27405 (43218/3/1)	gene	aspartate--ammonia ligase
CTHE_RS03660	CTHE_RS03660, Cthe_0702, WP_003516192.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03665	CTHE_RS03665, Cthe_0703, WP_003516194.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03670	CTHE_RS03670, Cthe_0704, WP_003516196.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS17055	CTHE_RS17055, Cthe_0705, WP_003516198.1	ATCC27405 (43218/3/1)	gene	DUF4264 domain-containing protein
CTHE_RS03675	CTHE_RS03675, Cthe_0706, WP_003516200.1	ATCC27405 (43218/3/1)	gene	MurR/RpiR family transcriptional regulator
CTHE_RS03680	CTHE_RS03680, Cthe_0707, WP_003516203.1	ATCC27405 (43218/3/1)	gene	histidine phosphatase family protein
CTHE_RS03685	CTHE_RS03685, Cthe_0708, WP_003516205.1	ATCC27405 (43218/3/1)	gene	NAD(P)/FAD-dependent oxidoreductase
CTHE_RS03690	CTHE_RS03690, Cthe_0709, WP_003516207.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03695	CTHE_RS03695, Cthe_0710, WP_011837890.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03700	CTHE_RS03700, Cthe_0711, WP_003516211.1, aroH	ATCC27405 (43218/3/1)	gene	chorismate mutase
CTHE_RS00365	CTHE_RS00365, Cthe_0070, WP_003512025.1	ATCC27405 (43218/3/1)	gene	asparagine--tRNA ligase
CTHE_RS03705	CTHE_RS03705, Cthe_0712, WP_003516214.1	ATCC27405 (43218/3/1)	gene	(d)CMP kinase
CTHE_RS03710	CTHE_RS03710, Cthe_0713, WP_003516217.1	ATCC27405 (43218/3/1)	gene	1-acyl-sn-glycerol-3-phosphate acyltransferase
CTHE_RS17060	CTHE_RS17060, Cthe_0714, WP_003520986.1	ATCC27405 (43218/3/1)	gene	30S ribosomal protein S1
CTHE_RS03720	CTHE_RS03720, Cthe_0715, WP_003516223.1	ATCC27405 (43218/3/1)	gene	S-adenosylmethionine decarboxylase proenzyme
CTHE_RS03725	CTHE_RS03725, Cthe_0716, WP_003516225.1	ATCC27405 (43218/3/1)	gene	nucleoside-diphosphate kinase
CTHE_RS03730	CTHE_RS03730, Cthe_0717, WP_003516227.1	ATCC27405 (43218/3/1)	gene	protein-glutamate O-methyltransferase CheR
CTHE_RS03735	CTHE_RS03735, Cthe_0718, WP_003516231.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03740	CTHE_RS03740, Cthe_0719, WP_003516233.1	ATCC27405 (43218/3/1)	gene	Rrf2 family transcriptional regulator
CTHE_RS03745	CTHE_RS03745, Cthe_0720, WP_003516235.1, nifS	ATCC27405 (43218/3/1)	gene	cysteine desulfurase NifS
CTHE_RS03750	CTHE_RS03750, Cthe_0721, WP_003516238.1, nifU	ATCC27405 (43218/3/1)	gene	Fe-S cluster assembly scaffold protein NifU
CTHE_RS00370	CTHE_RS00370, Cthe_0071, WP_003512026.1	ATCC27405 (43218/3/1)	gene	cellulose 1,4-beta-cellobiosidase
CTHE_RS03755	CTHE_RS03755, Cthe_0722, WP_003516239.1	ATCC27405 (43218/3/1)	gene	tRNA 2-thiouridine(34) synthase MnmA
CTHE_RS03760	CTHE_RS03760, Cthe_0723, WP_003516241.1	ATCC27405 (43218/3/1)	gene	tyrosine--tRNA ligase
CTHE_RS03765	CTHE_RS03765, Cthe_0724, WP_003516243.1	ATCC27405 (43218/3/1)	gene	PHP domain-containing protein
CTHE_RS03770	CTHE_RS03770, Cthe_0725, WP_003516246.1	ATCC27405 (43218/3/1)	gene	DUF3369 domain-containing protein
CTHE_RS03775	CTHE_RS03775, Cthe_0726, WP_003516249.1	ATCC27405 (43218/3/1)	gene	aminopeptidase
CTHE_RS03780	CTHE_RS03780, Cthe_0727, WP_003516250.1	ATCC27405 (43218/3/1)	gene	LytR family transcriptional regulator
CTHE_RS03785	CTHE_RS03785, Cthe_0728, WP_003516251.1	ATCC27405 (43218/3/1)	gene	tyrosine recombinase XerC
CTHE_RS03790	CTHE_RS03790, Cthe_0729, WP_003516254.1	ATCC27405 (43218/3/1)	gene	carbohydrate-binding domain-containing protein
CTHE_RS03795	CTHE_RS03795, Cthe_0730, WP_011837892.1	ATCC27405 (43218/3/1)	gene	DUF4956 domain-containing protein
CTHE_RS03800	CTHE_RS03800, Cthe_0731, WP_003516257.1	ATCC27405 (43218/3/1)	gene	shikimate kinase
CTHE_RS00375	CTHE_RS00375, Cthe_0072, WP_003512028.1	ATCC27405 (43218/3/1)	gene	PspC domain-containing protein
CTHE_RS03805	CTHE_RS03805, Cthe_0732, WP_003516259.1	ATCC27405 (43218/3/1)	gene	chorismate synthase
CTHE_RS03810	CTHE_RS03810, Cthe_0733, WP_003516260.1	ATCC27405 (43218/3/1)	gene	PilZ domain-containing protein
CTHE_RS03815	CTHE_RS03815, Cthe_0734, WP_003516261.1	ATCC27405 (43218/3/1)	gene	peptidase M23
CTHE_RS03820	CTHE_RS03820, Cthe_0735, WP_003516262.1	ATCC27405 (43218/3/1)	gene	cellulosome anchoring protein cohesin region
CTHE_RS03825	CTHE_RS03825, Cthe_0736, WP_011837893.1	ATCC27405 (43218/3/1)	gene	cellulosome anchoring protein cohesin subunit
CTHE_RS03830	CTHE_RS03830, Cthe_0737, WP_003516264.1	ATCC27405 (43218/3/1)	gene	phosphopantetheine-protein transferase
CTHE_RS03835	CTHE_RS03835, Cthe_0738, WP_003516266.1	ATCC27405 (43218/3/1)	gene	copper chaperone CopZ
CTHE_RS03840	CTHE_RS03840, Cthe_0739, WP_003516269.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03845	CTHE_RS03845, Cthe_0740, WP_003516271.1	ATCC27405 (43218/3/1)	gene	GntR family transcriptional regulator
CTHE_RS03850	CTHE_RS03850, Cthe_0741, WP_003516273.1	ATCC27405 (43218/3/1)	gene	adenylosuccinate lyase
CTHE_RS00380	CTHE_RS00380, Cthe_0073, WP_011837746.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03855	CTHE_RS03855, Cthe_0742, WP_003516275.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03860	CTHE_RS03860, Cthe_0743, WP_003516276.1	ATCC27405 (43218/3/1)	gene	MATE family efflux transporter
CTHE_RS03865	CTHE_RS03865, Cthe_0744, WP_003516277.1	ATCC27405 (43218/3/1)	gene	DUF5050 domain-containing protein
CTHE_RS03870	CTHE_RS03870, Cthe_0745, WP_003516278.1	ATCC27405 (43218/3/1)	gene	endoglucanase
CTHE_RS03875	CTHE_RS03875, Cthe_0746, WP_004463340.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03880	CTHE_RS03880, Cthe_0747, WP_003516280.1	ATCC27405 (43218/3/1)	gene	spermidine/putrescine ABC transporter substrate-binding protein
CTHE_RS03885	CTHE_RS03885, Cthe_0748, WP_003516281.1	ATCC27405 (43218/3/1)	gene	ABC transporter permease
CTHE_RS03890	CTHE_RS03890, Cthe_0749, WP_003516282.1	ATCC27405 (43218/3/1)	gene	ABC transporter permease
CTHE_RS03895	CTHE_RS03895, Cthe_0750, WP_003516284.1	ATCC27405 (43218/3/1)	gene	spermidine/putrescine ABC transporter ATP-binding protein
CTHE_RS03900	CTHE_RS03900, Cthe_0751, WP_003516286.1	ATCC27405 (43218/3/1)	gene	cupin domain-containing protein
CTHE_RS00385	CTHE_RS00385, WP_003512031.1	ATCC27405 (43218/3/1)	gene	RNA polymerase sigma factor
CTHE_RS03905	CTHE_RS03905, Cthe_0752, WP_004463341.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03910	CTHE_RS03910, Cthe_0753, WP_011837894.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03915	CTHE_RS03915, Cthe_0754, WP_003516293.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS03920	CTHE_RS03920, Cthe_0755, WP_003516296.1	ATCC27405 (43218/3/1)	gene	pyridoxal phosphate-dependent aminotransferase
CTHE_RS03925	CTHE_RS03925, Cthe_0756, WP_003516298.1	ATCC27405 (43218/3/1)	gene	peptidase
CTHE_RS03930	CTHE_RS03930, Cthe_0757, WP_003516299.1	ATCC27405 (43218/3/1)	gene	DNA repair protein RadC
CTHE_RS03935	CTHE_RS03935, Cthe_0758, WP_003516301.1	ATCC27405 (43218/3/1)	gene	YraN family protein
CTHE_RS03940	CTHE_RS03940, Cthe_0759, WP_003516302.1	ATCC27405 (43218/3/1)	gene	FlhB domain protein
CTHE_RS03945	CTHE_RS03945, Cthe_0760, WP_011837895.1	ATCC27405 (43218/3/1)	gene	flagellar hook-length control protein FliK
CTHE_RS03950	CTHE_RS03950, Cthe_0761, WP_003516306.1	ATCC27405 (43218/3/1)	gene	ribonuclease HII
CTHE_RS03955	CTHE_RS03955, Cthe_0762, WP_003516308.1	ATCC27405 (43218/3/1)	gene	lactate utilization protein
CTHE_RS03960	CTHE_RS03960, Cthe_0763, WP_003516310.1, ylqF	ATCC27405 (43218/3/1)	gene	ribosome biogenesis GTPase YlqF
CTHE_RS03965	CTHE_RS03965, Cthe_0764, WP_003516311.1, lepB	ATCC27405 (43218/3/1)	gene	signal peptidase I
CTHE_RS03970	CTHE_RS03970, Cthe_0765, WP_004463350.1	ATCC27405 (43218/3/1)	gene	50S ribosomal protein L19
CTHE_RS03975	CTHE_RS03975, Cthe_0766, WP_003516313.1	ATCC27405 (43218/3/1)	gene	tRNA (guanosine(37)-N1)-methyltransferase TrmD
CTHE_RS03980	CTHE_RS03980, Cthe_0767, WP_003516314.1	ATCC27405 (43218/3/1)	gene	ribosome maturation factor RimM
CTHE_RS03985	CTHE_RS03985, Cthe_0768, WP_003516315.1	ATCC27405 (43218/3/1)	gene	KH domain-containing protein
CTHE_RS03990	CTHE_RS03990, Cthe_0769, WP_003516317.1	ATCC27405 (43218/3/1)	gene	30S ribosomal protein S16
CTHE_RS03995	CTHE_RS03995, Cthe_0770, WP_003516319.1	ATCC27405 (43218/3/1)	gene	signal recognition particle protein
CTHE_RS04000	CTHE_RS04000, Cthe_0771, WP_003516320.1	ATCC27405 (43218/3/1)	gene	HTH domain-containing protein
CTHE_RS00395	CTHE_RS00395, Cthe_0076, WP_003512034.1	ATCC27405 (43218/3/1)	gene	YtxH domain-containing protein
CTHE_RS04005	CTHE_RS04005, Cthe_0772, WP_003516322.1	ATCC27405 (43218/3/1)	gene	LysM peptidoglycan-binding domain-containing protein
CTHE_RS04010	CTHE_RS04010, Cthe_0773, WP_003516324.1	ATCC27405 (43218/3/1)	gene	LexA repressor
CTHE_RS04015	CTHE_RS04015, Cthe_0774, WP_037294838.1	ATCC27405 (43218/3/1)	gene	RNA chaperone Hfq
CTHE_RS04020	CTHE_RS04020, Cthe_0775, WP_004463355.1	ATCC27405 (43218/3/1)	gene	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
CTHE_RS04025	CTHE_RS04025, Cthe_0776, WP_011837897.1	ATCC27405 (43218/3/1)	gene	DNA mismatch repair endonuclease MutL
CTHE_RS04030	CTHE_RS04030, Cthe_0777, WP_003516351.1	ATCC27405 (43218/3/1)	gene	DNA mismatch repair protein MutS
CTHE_RS04035	CTHE_RS04035, Cthe_0778, WP_003516352.1	ATCC27405 (43218/3/1)	gene	YlbF family regulator
CTHE_RS04040	CTHE_RS04040, Cthe_0779, WP_011837898.1	ATCC27405 (43218/3/1)	gene	copper amine oxidase
CTHE_RS04045	CTHE_RS04045, Cthe_0780, WP_011837899.1	ATCC27405 (43218/3/1)	gene	HAD family phosphatase
CTHE_RS04050	CTHE_RS04050, Cthe_0781, WP_003516355.1	ATCC27405 (43218/3/1)	gene	GNAT family N-acetyltransferase
CTHE_RS00045	CTHE_RS00045, Cthe_0009, WP_011837735.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS00400	CTHE_RS00400, Cthe_0077, WP_003512035.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04060	CTHE_RS04060, Cthe_0783, WP_003516358.1, miaB	ATCC27405 (43218/3/1)	gene	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
CTHE_RS04065	CTHE_RS04065, Cthe_0784, WP_011837900.1	ATCC27405 (43218/3/1)	gene	orotate phosphoribosyltransferase
CTHE_RS04070	CTHE_RS04070, Cthe_0785, WP_003516362.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04075	CTHE_RS04075, Cthe_0786, WP_004463359.1	ATCC27405 (43218/3/1)	gene	3-dehydroquinate synthase
CTHE_RS04080	CTHE_RS04080, Cthe_0787, WP_003516364.1	ATCC27405 (43218/3/1)	gene	isoleucine--tRNA ligase
CTHE_RS04085	CTHE_RS04085, Cthe_0788, WP_003516367.1	ATCC27405 (43218/3/1)	gene	DivIVA domain-containing protein
CTHE_RS04090	CTHE_RS04090, Cthe_0789, WP_003516370.1	ATCC27405 (43218/3/1)	gene	RNA-binding protein S4
CTHE_RS04095	CTHE_RS04095, Cthe_0790, WP_003516372.1	ATCC27405 (43218/3/1)	gene	YggT family protein
CTHE_RS04100	CTHE_RS04100, Cthe_0791, WP_003516374.1	ATCC27405 (43218/3/1)	gene	cell division protein SepF
CTHE_RS00405	CTHE_RS00405, WP_003512036.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04105	CTHE_RS04105, Cthe_0792, WP_003516377.1	ATCC27405 (43218/3/1)	gene	YggS family pyridoxal phosphate-dependent enzyme
CTHE_RS04110	CTHE_RS04110, Cthe_0793, WP_003516379.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04115	CTHE_RS04115, Cthe_0794, WP_011837901.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04120	CTHE_RS04120, Cthe_0795, WP_011837902.1	ATCC27405 (43218/3/1)	gene	alpha-glycosidase
CTHE_RS04125	CTHE_RS04125, WP_037294831.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04130	CTHE_RS04130, Cthe_0797, WP_011837903.1	ATCC27405 (43218/3/1)	gene	glycoside hydrolase
CTHE_RS04135	CTHE_RS04135, Cthe_0798, WP_011837904.1	ATCC27405 (43218/3/1)	gene	lipase
CTHE_RS04140	CTHE_RS04140, Cthe_0799, WP_003519663.1	ATCC27405 (43218/3/1)	gene	DNA-binding response regulator
CTHE_RS04145	CTHE_RS04145, Cthe_0800, WP_003519665.1	ATCC27405 (43218/3/1)	gene	two-component sensor histidine kinase
CTHE_RS04150	CTHE_RS04150, Cthe_0801, WP_011837905.1	ATCC27405 (43218/3/1)	gene	IS256 family transposase
CTHE_RS00410	CTHE_RS00410, Cthe_0079, WP_003512038.1	ATCC27405 (43218/3/1)	gene	amidase
CTHE_RS04155	CTHE_RS04155, Cthe_0802, WP_003518700.1	ATCC27405 (43218/3/1)	gene	hypothetical protein
CTHE_RS04160	CTHE_RS04160, Cthe_0803, WP_003518702.1	ATCC27405 (43218/3/1)	gene	RluA family pseudouridine synthase
CTHE_RS04165	CTHE_RS04165, Cthe_0804, WP_003518704.1	ATCC27405 (43218/3/1)	gene	MerR family transcriptional regulator
CTHE_RS04170	CTHE_RS04170, Cthe_0805, WP_003518706.1	ATCC27405 (43218/3/1)	gene	DNA-binding response regulator
CTHE_RS04175	CTHE_RS04175, Cthe_0806, WP_003518707.1	ATCC27405 (43218/3/1)	gene	hybrid sensor histidine kinase/response regulator
CTHE_RS04180	CTHE_RS04180, Cthe_0807, WP_003518709.1	ATCC27405 (43218/3/1)	gene	chemotaxis response regulator protein-glutamate methylesterase
